,date,customer_id,revenue,cost,amount,category,region
3769,2024-11-12,CUST0008,3807.5,2717.48,3807.5,Food,South
3770,2024-11-13,CUST0045,3021.44,1898.64,3021.44,Clothing,South
3771,2024-11-13,CUST0074,2169.34,1218.02,2169.34,Sports,West
3772,2024-11-13,CUST0031,3539.32,2376.87,3539.32,Home,East
3773,2024-11-13,CUST0058,3222.81,1367.26,3222.81,Electronics,North
3774,2024-11-13,CUST0008,2112.76,1367.36,2112.76,Food,East
3775,2024-11-13,CUST0089,4551.91,3344.57,4551.91,Books,West
3776,2024-11-13,CUST0055,2298.43,1735.96,2298.43,Sports,North
3777,2024-11-13,CUST0048,1498.35,930.05,1498.35,Books,East
3778,2024-11-13,CUST0020,3301.68,2304.16,3301.68,Sports,South
3779,2024-11-13,CUST0030,528.61,259.33,528.61,Electronics,East
3780,2024-11-13,CUST0022,4588.28,3014.94,4588.28,Sports,Central
3781,2024-11-13,CUST0010,539.81,363.33,539.81,Electronics,East
3782,2024-11-13,CUST0071,3247.37,1865.92,3247.37,Food,South
3783,2024-11-14,CUST0095,4798.65,3452.37,4798.65,Electronics,West
3784,2024-11-14,CUST0093,4678.68,3164.38,4678.68,Food,East
3785,2024-11-14,CUST0049,4358.28,2956.92,4358.28,Home,West
3786,2024-11-14,CUST0022,2495.18,1273.95,2495.18,Sports,East
3787,2024-11-14,CUST0012,2203.05,979.89,2203.05,Books,North
3788,2024-11-14,CUST0018,1590.93,1007.3,1590.93,Home,West
3789,2024-11-14,CUST0063,4501.43,3108.79,4501.43,Clothing,North
3790,2024-11-15,CUST0025,1422.75,685.92,1422.75,Clothing,West
3791,2024-11-15,CUST0036,2894.48,1254.66,2894.48,Sports,West
3792,2024-11-15,CUST0100,3815.21,1803.65,3815.21,Home,West
3793,2024-11-15,CUST0040,1530.45,889.11,1530.45,Home,East
3794,2024-11-15,CUST0087,2849.38,2167.34,2849.38,Home,East
3795,2024-11-15,CUST0013,384.13,187.02,384.13,Books,Central
3796,2024-11-15,CUST0010,275.12,174.89,275.12,Electronics,North
3797,2024-11-15,CUST0097,2676.01,1665.94,2676.01,Clothing,South
3798,2024-11-15,CUST0068,831.83,633.58,831.83,Clothing,East
3799,2024-11-15,CUST0077,620.53,322.66,620.53,Books,East
3800,2024-11-15,CUST0078,4685.46,2609.35,4685.46,Electronics,West
3801,2024-11-15,CUST0039,952.45,751.99,952.45,Home,South
3802,2024-11-15,CUST0070,284.53,217.07,284.53,Sports,West
3803,2024-11-15,CUST0012,857.95,628.12,857.95,Clothing,West
3804,2024-11-15,CUST0093,97.85,42.01,97.85,Books,North
3805,2024-11-16,CUST0029,2539.08,1334.63,2539.08,Sports,North
3806,2024-11-16,CUST0063,2492.91,1412.58,2492.91,Sports,North
3807,2024-11-16,CUST0046,4672.64,1938.87,4672.64,Sports,Central
3808,2024-11-16,CUST0098,3706.94,2575.95,3706.94,Clothing,West
3809,2024-11-16,CUST0028,253.28,108.56,253.28,Clothing,South
3810,2024-11-16,CUST0084,1880.29,1222.79,1880.29,Clothing,Central
3811,2024-11-16,CUST0082,696.59,538.87,696.59,Electronics,West
3812,2024-11-17,CUST0036,4787.03,2799.02,4787.03,Electronics,West
3813,2024-11-17,CUST0007,2070.56,1045.9,2070.56,Home,West
3814,2024-11-17,CUST0045,3904.33,2951.67,3904.33,Food,West
3815,2024-11-17,CUST0029,2097.75,1300.82,2097.75,Home,Central
3816,2024-11-17,CUST0055,815.13,606.94,815.13,Electronics,East
3817,2024-11-18,CUST0090,243.7,129.35,243.7,Food,North
3818,2024-11-18,CUST0053,2061.32,850.42,2061.32,Books,North
3819,2024-11-18,CUST0099,1298.48,975.21,1298.48,Home,Central
3820,2024-11-18,CUST0038,603.05,309.18,603.05,Sports,South
3821,2024-11-18,CUST0077,171.26,132.6,171.26,Sports,Central
3822,2024-11-18,CUST0053,4743.81,2117.27,4743.81,Food,North
3823,2024-11-18,CUST0026,1060.14,825.15,1060.14,Sports,South
3824,2024-11-18,CUST0089,449.58,356.14,449.58,Clothing,Central
3825,2024-11-18,CUST0094,3967.14,2497.44,3967.14,Home,Central
3826,2024-11-18,CUST0097,2243.05,1586.48,2243.05,Books,South
3827,2024-11-18,CUST0098,1936.82,1331.66,1936.82,Books,South
3828,2024-11-18,CUST0023,4671.4,2824.36,4671.4,Clothing,Central
3829,2024-11-18,CUST0022,1500.9,794.18,1500.9,Sports,North
3830,2024-11-18,CUST0049,3304.48,2471.94,3304.48,Home,North
3831,2024-11-18,CUST0086,3738.11,2343.29,3738.11,Sports,Central
3832,2024-11-18,CUST0003,3733.72,2288.0,3733.72,Electronics,Central
3833,2024-11-18,CUST0042,4825.87,3033.9,4825.87,Clothing,East
3834,2024-11-19,CUST0003,3600.08,2512.97,3600.08,Books,North
3835,2024-11-19,CUST0066,4802.16,2354.37,4802.16,Sports,Central
3836,2024-11-19,CUST0066,4873.94,2382.51,4873.94,Food,South
3837,2024-11-19,CUST0046,1930.78,806.8,1930.78,Electronics,South
3838,2024-11-19,CUST0001,1493.79,870.75,1493.79,Electronics,Central
3839,2024-11-20,CUST0039,3970.5,3165.86,3970.5,Clothing,South
3840,2024-11-20,CUST0067,2877.72,1159.9,2877.72,Clothing,South
3841,2024-11-20,CUST0003,3528.36,2463.86,3528.36,Home,South
3842,2024-11-20,CUST0088,1090.42,813.63,1090.42,Books,West
3843,2024-11-20,CUST0100,3858.86,2813.02,3858.86,Clothing,South
3844,2024-11-20,CUST0093,1983.28,880.26,1983.28,Books,Central
3845,2024-11-20,CUST0083,1831.81,1201.18,1831.81,Food,East
3846,2024-11-20,CUST0014,2856.4,2015.97,2856.4,Clothing,North
3847,2024-11-20,CUST0065,3142.46,2209.18,3142.46,Electronics,East
3848,2024-11-20,CUST0091,165.45,77.73,165.45,Clothing,South
3849,2024-11-20,CUST0033,171.1,93.26,171.1,Clothing,South
3850,2024-11-20,CUST0057,1443.6,608.26,1443.6,Clothing,East
3851,2024-11-20,CUST0076,4677.43,2351.33,4677.43,Sports,East
3852,2024-11-21,CUST0048,1123.82,487.7,1123.82,Clothing,East
3853,2024-11-21,CUST0059,4385.87,2063.23,4385.87,Sports,North
3854,2024-11-21,CUST0009,3903.42,1670.38,3903.42,Books,South
3855,2024-11-21,CUST0069,762.9,577.01,762.9,Home,Central
3856,2024-11-21,CUST0053,2881.31,2156.39,2881.31,Clothing,West
3857,2024-11-21,CUST0056,1442.63,920.58,1442.63,Sports,East
3858,2024-11-21,CUST0057,1670.01,1136.77,1670.01,Home,East
3859,2024-11-21,CUST0016,1983.67,1167.94,1983.67,Books,Central
3860,2024-11-21,CUST0065,271.62,167.56,271.62,Home,Central
3861,2024-11-21,CUST0032,1675.15,986.33,1675.15,Clothing,East
3862,2024-11-21,CUST0055,3635.69,2473.34,3635.69,Food,West
3863,2024-11-21,CUST0084,3294.67,1933.21,3294.67,Home,West
3864,2024-11-21,CUST0025,4648.9,2323.43,4648.9,Books,North
3865,2024-11-21,CUST0052,3413.78,1688.01,3413.78,Books,West
3866,2024-11-21,CUST0090,2707.22,1860.32,2707.22,Clothing,South
3867,2024-11-21,CUST0013,3276.97,1691.67,3276.97,Home,South
3868,2024-11-22,CUST0031,602.41,406.22,602.41,Clothing,North
3869,2024-11-22,CUST0017,606.4,352.16,606.4,Home,East
3870,2024-11-22,CUST0038,4824.67,2853.7,4824.67,Clothing,North
3871,2024-11-22,CUST0034,831.81,510.9,831.81,Electronics,South
3872,2024-11-22,CUST0082,2811.38,1760.74,2811.38,Books,West
3873,2024-11-22,CUST0005,802.24,447.16,802.24,Sports,Central
3874,2024-11-22,CUST0068,1300.9,623.32,1300.9,Books,West
3875,2024-11-22,CUST0073,1971.5,1120.78,1971.5,Food,South
3876,2024-11-22,CUST0090,1185.14,672.42,1185.14,Home,Central
3877,2024-11-22,CUST0058,3284.03,2432.06,3284.03,Home,North
3878,2024-11-22,CUST0100,2930.21,2003.27,2930.21,Books,South
3879,2024-11-22,CUST0052,1284.94,606.96,1284.94,Clothing,West
3880,2024-11-22,CUST0052,3969.0,2990.66,3969.0,Home,Central
3881,2024-11-22,CUST0047,1595.55,1218.7,1595.55,Electronics,South
3882,2024-11-22,CUST0091,2819.04,1179.23,2819.04,Electronics,West
3883,2024-11-22,CUST0001,4509.23,3201.31,4509.23,Books,East
3884,2024-11-22,CUST0007,3177.09,2242.58,3177.09,Clothing,West
3885,2024-11-22,CUST0042,4976.15,2140.93,4976.15,Food,East
3886,2024-11-23,CUST0057,2025.94,1291.09,2025.94,Sports,East
3887,2024-11-23,CUST0063,2168.84,1150.37,2168.84,Books,West
3888,2024-11-23,CUST0005,2549.21,1990.19,2549.21,Home,North
3889,2024-11-23,CUST0086,1658.19,1006.22,1658.19,Home,North
3890,2024-11-23,CUST0026,4767.72,2369.21,4767.72,Books,East
3891,2024-11-23,CUST0071,4121.99,1899.35,4121.99,Books,North
3892,2024-11-23,CUST0073,1702.24,1243.76,1702.24,Books,West
3893,2024-11-23,CUST0026,588.6,454.9,588.6,Books,Central
3894,2024-11-24,CUST0097,2530.05,1623.65,2530.05,Home,Central
3895,2024-11-24,CUST0052,2735.72,1576.02,2735.72,Electronics,East
3896,2024-11-24,CUST0028,3468.01,1450.9,3468.01,Food,Central
3897,2024-11-24,CUST0017,529.62,261.82,529.62,Books,North
3898,2024-11-24,CUST0073,1657.0,874.26,1657.0,Food,East
3899,2024-11-24,CUST0031,2224.0,1589.54,2224.0,Electronics,South
3900,2024-11-24,CUST0053,3921.86,3068.17,3921.86,Food,Central
3901,2024-11-25,CUST0096,4135.31,2227.09,4135.31,Electronics,East
3902,2024-11-25,CUST0066,3163.49,2264.87,3163.49,Clothing,Central
3903,2024-11-25,CUST0094,2683.57,1262.95,2683.57,Books,East
3904,2024-11-25,CUST0002,4050.15,2371.42,4050.15,Home,North
3905,2024-11-25,CUST0075,4897.2,3516.83,4897.2,Electronics,South
3906,2024-11-25,CUST0060,1019.13,739.09,1019.13,Books,Central
3907,2024-11-25,CUST0033,4522.05,1984.78,4522.05,Food,East
3908,2024-11-25,CUST0094,3384.89,1778.18,3384.89,Clothing,Central
3909,2024-11-25,CUST0044,1959.98,1050.3,1959.98,Home,East
3910,2024-11-25,CUST0087,1152.34,512.98,1152.34,Clothing,Central
3911,2024-11-25,CUST0064,3993.13,2973.19,3993.13,Sports,East
3912,2024-11-25,CUST0085,1256.12,599.78,1256.12,Home,South
3913,2024-11-25,CUST0036,3658.74,1818.27,3658.74,Clothing,North
3914,2024-11-25,CUST0008,1000.45,515.26,1000.45,Clothing,Central
3915,2024-11-26,CUST0021,3929.43,2274.06,3929.43,Sports,North
3916,2024-11-26,CUST0001,975.33,638.62,975.33,Books,West
3917,2024-11-26,CUST0068,555.05,355.49,555.05,Clothing,Central
3918,2024-11-26,CUST0065,1880.03,877.67,1880.03,Books,South
3919,2024-11-26,CUST0052,2635.33,1433.59,2635.33,Books,Central
3920,2024-11-26,CUST0049,116.6,66.12,116.6,Sports,Central
3921,2024-11-26,CUST0094,4457.81,2556.96,4457.81,Books,West
3922,2024-11-26,CUST0071,2063.67,1048.05,2063.67,Books,North
3923,2024-11-26,CUST0082,214.82,116.75,214.82,Sports,East
3924,2024-11-26,CUST0098,1981.93,1311.66,1981.93,Sports,East
3925,2024-11-26,CUST0072,330.74,210.1,330.74,Food,South
3926,2024-11-27,CUST0030,2130.15,927.28,2130.15,Electronics,East
3927,2024-11-27,CUST0013,2434.35,1489.1,2434.35,Clothing,South
3928,2024-11-27,CUST0059,3019.35,1843.61,3019.35,Clothing,West
3929,2024-11-27,CUST0068,1067.42,444.37,1067.42,Food,North
3930,2024-11-27,CUST0042,3210.94,2041.84,3210.94,Sports,Central
3931,2024-11-28,CUST0054,904.3,511.13,904.3,Books,Central
3932,2024-11-28,CUST0064,4547.54,2565.88,4547.54,Sports,West
3933,2024-11-28,CUST0011,98.92,52.95,98.92,Food,Central
3934,2024-11-28,CUST0038,1036.25,620.19,1036.25,Electronics,Central
3935,2024-11-28,CUST0013,1503.38,966.92,1503.38,Electronics,South
3936,2024-11-28,CUST0027,2042.15,1606.78,2042.15,Books,North
3937,2024-11-28,CUST0089,3753.96,2927.63,3753.96,Electronics,West
3938,2024-11-28,CUST0073,3587.87,2183.43,3587.87,Sports,East
3939,2024-11-28,CUST0001,366.59,225.41,366.59,Books,North
3940,2024-11-28,CUST0009,1489.85,1022.31,1489.85,Home,West
3941,2024-11-29,CUST0042,1538.07,1021.99,1538.07,Sports,West
3942,2024-11-29,CUST0039,3429.36,1910.57,3429.36,Books,South
3943,2024-11-29,CUST0028,826.33,559.45,826.33,Home,West
3944,2024-11-29,CUST0019,2265.13,1054.66,2265.13,Food,North
3945,2024-11-29,CUST0100,832.4,340.17,832.4,Home,East
3946,2024-11-29,CUST0024,4943.2,3311.54,4943.2,Clothing,West
3947,2024-11-29,CUST0003,660.11,303.58,660.11,Home,West
3948,2024-11-29,CUST0011,3501.92,1715.21,3501.92,Home,West
3949,2024-11-29,CUST0046,2646.49,1922.89,2646.49,Books,South
3950,2024-11-29,CUST0068,1921.04,1395.15,1921.04,Food,North
3951,2024-11-29,CUST0006,1675.37,954.54,1675.37,Clothing,West
3952,2024-11-29,CUST0093,3960.06,1646.31,3960.06,Books,South
3953,2024-11-29,CUST0014,1929.74,1341.37,1929.74,Books,East
3954,2024-11-29,CUST0085,4935.04,2570.66,4935.04,Clothing,North
3955,2024-11-29,CUST0042,1587.99,1004.02,1587.99,Home,West
3956,2024-11-29,CUST0014,1723.67,774.01,1723.67,Clothing,South
3957,2024-11-29,CUST0046,2381.24,1715.28,2381.24,Home,Central
3958,2024-11-30,CUST0065,1876.62,1195.11,1876.62,Books,South
3959,2024-11-30,CUST0100,626.49,471.06,626.49,Clothing,East
3960,2024-11-30,CUST0070,3133.24,1578.67,3133.24,Sports,North
3961,2024-11-30,CUST0085,602.17,283.67,602.17,Home,East
3962,2024-11-30,CUST0059,1409.13,793.02,1409.13,Home,West
3963,2024-11-30,CUST0058,2788.22,2165.45,2788.22,Books,Central
3964,2024-11-30,CUST0010,3189.77,2306.97,3189.77,Electronics,East
3965,2024-11-30,CUST0071,3324.8,2172.71,3324.8,Clothing,East
3966,2024-12-01,CUST0039,4078.05,1674.1,4078.05,Clothing,North
3967,2024-12-01,CUST0020,1670.3,1326.46,1670.3,Sports,Central
3968,2024-12-01,CUST0050,4249.06,2596.05,4249.06,Electronics,North
3969,2024-12-01,CUST0007,693.53,469.97,693.53,Home,East
3970,2024-12-01,CUST0011,419.34,235.31,419.34,Sports,West
3971,2024-12-01,CUST0011,3155.86,1262.66,3155.86,Books,South
3972,2024-12-01,CUST0046,2573.13,1958.58,2573.13,Clothing,East
3973,2024-12-01,CUST0002,3059.54,2443.38,3059.54,Home,North
3974,2024-12-01,CUST0025,4484.54,3129.29,4484.54,Clothing,East
3975,2024-12-01,CUST0057,3668.26,2715.28,3668.26,Sports,East
3976,2024-12-01,CUST0039,1382.59,1011.61,1382.59,Clothing,Central
3977,2024-12-01,CUST0059,4098.48,2253.08,4098.48,Sports,West
3978,2024-12-01,CUST0095,2209.23,1637.06,2209.23,Electronics,Central
3979,2024-12-01,CUST0085,1930.55,1394.07,1930.55,Food,North
3980,2024-12-01,CUST0056,2633.91,1694.04,2633.91,Food,Central
3981,2024-12-01,CUST0033,3153.39,2070.35,3153.39,Sports,East
3982,2024-12-01,CUST0025,2104.48,1022.65,2104.48,Electronics,Central
3983,2024-12-01,CUST0024,979.99,576.72,979.99,Sports,North
3984,2024-12-01,CUST0099,2098.55,1324.69,2098.55,Sports,South
3985,2024-12-02,CUST0096,1108.48,696.93,1108.48,Clothing,East
3986,2024-12-02,CUST0045,4754.69,3007.15,4754.69,Food,East
3987,2024-12-02,CUST0054,4521.41,2682.67,4521.41,Electronics,North
3988,2024-12-02,CUST0036,3258.03,2427.97,3258.03,Food,West
3989,2024-12-02,CUST0010,770.42,494.96,770.42,Food,Central
3990,2024-12-02,CUST0097,2008.31,1216.85,2008.31,Electronics,South
3991,2024-12-02,CUST0091,4071.16,3029.18,4071.16,Electronics,West
3992,2024-12-02,CUST0081,4234.41,2529.29,4234.41,Food,North
3993,2024-12-02,CUST0016,4312.15,2096.9,4312.15,Home,Central
3994,2024-12-02,CUST0095,1662.05,685.09,1662.05,Home,East
3995,2024-12-02,CUST0071,3046.66,1969.74,3046.66,Clothing,North
3996,2024-12-02,CUST0099,79.37,38.59,79.37,Food,East
3997,2024-12-02,CUST0056,770.95,576.37,770.95,Food,South
3998,2024-12-02,CUST0023,3156.74,2400.18,3156.74,Sports,West
3999,2024-12-02,CUST0014,2957.55,1550.66,2957.55,Electronics,West
4000,2024-12-02,CUST0034,3091.19,1759.83,3091.19,Clothing,South
4001,2024-12-03,CUST0043,2005.69,1548.78,2005.69,Books,South
4002,2024-12-03,CUST0061,467.73,260.99,467.73,Food,East
4003,2024-12-03,CUST0064,2907.15,1796.26,2907.15,Electronics,South
4004,2024-12-03,CUST0028,2905.71,1308.79,2905.71,Food,East
4005,2024-12-03,CUST0066,3335.86,2245.98,3335.86,Sports,North
4006,2024-12-03,CUST0100,1487.09,717.51,1487.09,Electronics,East
4007,2024-12-03,CUST0097,2905.11,2021.27,2905.11,Clothing,West
4008,2024-12-03,CUST0046,2947.99,1771.51,2947.99,Home,East
4009,2024-12-03,CUST0099,2491.66,1909.76,2491.66,Electronics,South
4010,2024-12-03,CUST0033,2304.02,1166.65,2304.02,Food,West
4011,2024-12-03,CUST0060,1902.35,1233.21,1902.35,Home,Central
4012,2024-12-03,CUST0098,4024.95,2377.31,4024.95,Books,North
4013,2024-12-04,CUST0027,3498.87,2660.02,3498.87,Sports,North
4014,2024-12-04,CUST0013,4589.07,2754.21,4589.07,Clothing,South
4015,2024-12-04,CUST0013,2174.62,1735.39,2174.62,Food,West
4016,2024-12-04,CUST0075,4549.91,2217.17,4549.91,Clothing,South
4017,2024-12-04,CUST0045,600.18,430.85,600.18,Sports,East
4018,2024-12-04,CUST0023,1895.13,1322.74,1895.13,Home,Central
4019,2024-12-04,CUST0051,4864.32,2239.56,4864.32,Electronics,Central
4020,2024-12-04,CUST0048,2665.31,1922.82,2665.31,Clothing,West
4021,2024-12-04,CUST0050,3949.47,2653.8,3949.47,Food,South
4022,2024-12-04,CUST0041,1065.15,728.74,1065.15,Clothing,West
4023,2024-12-04,CUST0083,2768.64,1533.19,2768.64,Clothing,West
4024,2024-12-04,CUST0003,4820.23,2699.93,4820.23,Electronics,South
4025,2024-12-04,CUST0046,2517.29,1504.65,2517.29,Sports,Central
4026,2024-12-04,CUST0060,3084.88,2317.63,3084.88,Books,West
4027,2024-12-04,CUST0074,260.83,205.45,260.83,Clothing,Central
4028,2024-12-04,CUST0055,1441.22,742.09,1441.22,Books,South
4029,2024-12-05,CUST0065,2558.05,1621.46,2558.05,Electronics,West
4030,2024-12-05,CUST0045,3968.13,2988.17,3968.13,Books,West
4031,2024-12-05,CUST0008,1744.02,819.03,1744.02,Clothing,East
4032,2024-12-05,CUST0093,2613.45,1915.05,2613.45,Home,West
4033,2024-12-05,CUST0017,2945.31,1192.48,2945.31,Sports,West
4034,2024-12-05,CUST0054,2633.27,1914.33,2633.27,Home,West
4035,2024-12-05,CUST0008,1059.84,475.1,1059.84,Books,Central
4036,2024-12-05,CUST0010,437.12,196.11,437.12,Books,West
4037,2024-12-05,CUST0096,4543.74,2329.39,4543.74,Sports,East
4038,2024-12-05,CUST0073,4200.59,2893.9,4200.59,Food,West
4039,2024-12-05,CUST0002,3377.65,1401.36,3377.65,Food,South
4040,2024-12-05,CUST0074,172.34,131.19,172.34,Books,Central
4041,2024-12-05,CUST0081,4041.66,2687.7,4041.66,Sports,North
4042,2024-12-06,CUST0048,1487.29,865.19,1487.29,Electronics,North
4043,2024-12-06,CUST0097,3545.83,2828.03,3545.83,Electronics,East
4044,2024-12-06,CUST0089,1773.58,781.32,1773.58,Sports,Central
4045,2024-12-06,CUST0088,1379.34,789.76,1379.34,Electronics,East
4046,2024-12-06,CUST0085,3599.22,1505.01,3599.22,Food,West
4047,2024-12-06,CUST0099,128.93,95.57,128.93,Food,West
4048,2024-12-06,CUST0015,4061.15,1878.26,4061.15,Electronics,West
4049,2024-12-07,CUST0049,4071.66,2840.03,4071.66,Food,Central
4050,2024-12-07,CUST0090,1453.83,962.06,1453.83,Clothing,West
4051,2024-12-07,CUST0096,1739.61,1250.12,1739.61,Clothing,North
4052,2024-12-07,CUST0098,3535.41,2350.1,3535.41,Electronics,Central
4053,2024-12-07,CUST0072,4319.82,2221.32,4319.82,Food,Central
4054,2024-12-07,CUST0022,1811.36,1218.85,1811.36,Home,Central
4055,2024-12-07,CUST0071,4392.96,1897.87,4392.96,Home,West
4056,2024-12-07,CUST0096,207.42,157.88,207.42,Food,South
4057,2024-12-07,CUST0005,2466.64,1431.27,2466.64,Food,East
4058,2024-12-07,CUST0098,3324.83,1546.52,3324.83,Electronics,South
4059,2024-12-07,CUST0026,2563.86,1731.35,2563.86,Food,East
4060,2024-12-08,CUST0099,884.18,474.63,884.18,Electronics,North
4061,2024-12-08,CUST0098,860.88,358.18,860.88,Books,North
4062,2024-12-08,CUST0085,1273.53,641.34,1273.53,Clothing,East
4063,2024-12-08,CUST0014,738.82,583.02,738.82,Clothing,West
4064,2024-12-08,CUST0079,716.56,506.53,716.56,Sports,North
4065,2024-12-08,CUST0071,4816.04,3134.15,4816.04,Books,Central
4066,2024-12-08,CUST0015,3587.19,2187.09,3587.19,Electronics,South
4067,2024-12-08,CUST0078,855.61,411.41,855.61,Food,Central
4068,2024-12-09,CUST0035,3505.88,2221.43,3505.88,Home,South
4069,2024-12-09,CUST0024,4145.02,2794.42,4145.02,Books,West
4070,2024-12-09,CUST0085,3732.25,2199.69,3732.25,Food,South
4071,2024-12-09,CUST0091,4689.83,2186.29,4689.83,Electronics,Central
4072,2024-12-09,CUST0011,2498.88,1346.04,2498.88,Sports,South
4073,2024-12-09,CUST0034,1023.83,475.23,1023.83,Electronics,Central
4074,2024-12-09,CUST0007,87.33,45.29,87.33,Home,South
4075,2024-12-09,CUST0097,3114.96,1552.54,3114.96,Food,West
4076,2024-12-09,CUST0028,2764.24,1208.43,2764.24,Books,South
4077,2024-12-09,CUST0015,3322.89,2264.2,3322.89,Food,South
4078,2024-12-09,CUST0055,2975.57,1603.87,2975.57,Books,West
4079,2024-12-09,CUST0034,3335.94,2032.6,3335.94,Electronics,South
4080,2024-12-09,CUST0003,3590.07,2769.01,3590.07,Electronics,North
4081,2024-12-09,CUST0074,4890.66,2957.75,4890.66,Sports,West
4082,2024-12-09,CUST0027,3750.27,2805.6,3750.27,Sports,North
4083,2024-12-09,CUST0070,3797.76,1807.93,3797.76,Sports,North
4084,2024-12-09,CUST0100,1619.59,1200.93,1619.59,Home,Central
4085,2024-12-09,CUST0007,939.93,581.39,939.93,Books,North
4086,2024-12-10,CUST0086,4248.27,2520.94,4248.27,Sports,South
4087,2024-12-10,CUST0093,2737.56,1880.84,2737.56,Clothing,North
4088,2024-12-10,CUST0059,2573.36,1567.85,2573.36,Home,West
4089,2024-12-10,CUST0001,3492.38,1650.1,3492.38,Sports,North
4090,2024-12-10,CUST0008,1460.4,962.24,1460.4,Sports,West
4091,2024-12-10,CUST0098,203.99,123.48,203.99,Home,North
4092,2024-12-10,CUST0061,161.11,128.25,161.11,Books,North
4093,2024-12-10,CUST0074,2213.54,906.7,2213.54,Food,North
4094,2024-12-10,CUST0061,2830.98,1750.78,2830.98,Sports,West
4095,2024-12-10,CUST0007,52.09,22.22,52.09,Electronics,North
4096,2024-12-10,CUST0076,4191.85,2895.23,4191.85,Home,West
4097,2024-12-10,CUST0060,1901.15,1322.66,1901.15,Electronics,North
4098,2024-12-10,CUST0048,4727.3,3061.62,4727.3,Sports,West
4099,2024-12-10,CUST0046,3912.67,2808.43,3912.67,Electronics,West
4100,2024-12-10,CUST0037,4117.47,1720.31,4117.47,Food,West
4101,2024-12-10,CUST0087,1484.98,909.89,1484.98,Clothing,North
4102,2024-12-11,CUST0017,2524.58,1647.31,2524.58,Electronics,Central
4103,2024-12-11,CUST0052,3181.92,1721.45,3181.92,Books,East
4104,2024-12-11,CUST0098,242.12,100.22,242.12,Sports,South
4105,2024-12-11,CUST0082,3742.48,2441.12,3742.48,Food,North
4106,2024-12-11,CUST0094,3618.08,1810.45,3618.08,Clothing,East
4107,2024-12-11,CUST0029,644.06,451.06,644.06,Sports,West
4108,2024-12-11,CUST0034,4012.03,2382.13,4012.03,Food,West
4109,2024-12-11,CUST0020,1644.55,875.39,1644.55,Home,North
4110,2024-12-11,CUST0084,1076.2,834.79,1076.2,Sports,North
4111,2024-12-11,CUST0027,1500.29,630.25,1500.29,Sports,East
4112,2024-12-11,CUST0032,605.78,349.0,605.78,Books,East
4113,2024-12-11,CUST0030,3678.02,1815.72,3678.02,Sports,East
4114,2024-12-11,CUST0002,2305.85,1842.06,2305.85,Food,Central
4115,2024-12-11,CUST0078,4166.15,2691.47,4166.15,Electronics,South
4116,2024-12-11,CUST0082,2163.42,899.61,2163.42,Sports,North
4117,2024-12-11,CUST0096,805.85,377.93,805.85,Food,East
4118,2024-12-11,CUST0010,3882.62,2400.71,3882.62,Electronics,East
